"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.premID_1","Input.mask-type_1","Input.hypoID_1","Input.premise_1","Input.hypothesis_1","Input.orig-prob_1","Input.model-label_1","Input.flip-class_1","Input.premID_2","Input.mask-type_2","Input.hypoID_2","Input.premise_2","Input.hypothesis_2","Input.orig-prob_2","Input.model-label_2","Input.flip-class_2","Input.premID_3","Input.mask-type_3","Input.hypoID_3","Input.premise_3","Input.hypothesis_3","Input.orig-prob_3","Input.model-label_3","Input.flip-class_3","Input.premID_4","Input.mask-type_4","Input.hypoID_4","Input.premise_4","Input.hypothesis_4","Input.orig-prob_4","Input.model-label_4","Input.flip-class_4","Input.premID_5","Input.mask-type_5","Input.hypoID_5","Input.premise_5","Input.hypothesis_5","Input.orig-prob_5","Input.model-label_5","Input.flip-class_5","Answer.comments","Answer.numanswered","Answer.response_1","Answer.response_2","Answer.response_3","Answer.response_4","Answer.response_5","Answer.useragent","Approve","Reject"
"3ZG552ORAN6DRL8XE5ASV1XLEUSV2M","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","3LUY3GC6302AUM61O7NP9KLX1H8P75","A2615YW1YERQBO","Submitted","Thu May 06 07:32:29 PDT 2021","Thu May 06 08:21:40 PDT 2021","Sun May 09 08:21:40 PDT 2021","","","","2951","100% (114/114)","100% (97/97)","100% (93/93)","12404","content-words","64002","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the guy driving the red wagon?","1","neutral","Certain-Same","12404","content-words","64012","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the driver of the                ?","1","entailment","Uncertain-Flip","12404","original","64013","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the driver of the red wagon?","1","neutral","Certain-Same","12404","content-words","64013","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the driver of the station wagon?","1","neutral","Uncertain-Same","12404","content-words","64009","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the driver of the red?","1","entailment","Uncertain-Flip","These are questions, not statements.","5","neutral","neutral","neutral","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3ZG552ORAN6DRL8XE5ASV1XLEUSV2M","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","3SNLUL3WO5PM1C3Z9NNT2VQX4JALUD","A1W7I6FN183I8F","Submitted","Thu May 06 13:03:52 PDT 2021","Thu May 06 13:19:26 PDT 2021","Sun May 09 13:19:26 PDT 2021","","","","934","100% (941/941)","100% (102/102)","100% (101/101)","12404","content-words","64002","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the guy driving the red wagon?","1","neutral","Certain-Same","12404","content-words","64012","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the driver of the                ?","1","entailment","Uncertain-Flip","12404","original","64013","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the driver of the red wagon?","1","neutral","Certain-Same","12404","content-words","64013","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the driver of the station wagon?","1","neutral","Uncertain-Same","12404","content-words","64009","do you know who the guy was that was playing the uh the the wagon driver","Do you know who played the driver of the red?","1","entailment","Uncertain-Flip","{}","5","neutral","neutral","neutral","neutral","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3A9LA2FRWTG9A0GAX5EH6Q08JOIXH9","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","3DY46V3X3QKRE8AZGZZEDU2KJBC55K","A2615YW1YERQBO","Submitted","Thu May 06 07:32:26 PDT 2021","Thu May 06 08:14:53 PDT 2021","Sun May 09 08:14:53 PDT 2021","","","","2547","100% (114/114)","100% (97/97)","100% (93/93)","6396","content-words","32968","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber of oak and pine is used in car making.","0.96","contradiction","Certain-Same","6396","content-words","32966","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber of the sissoo and sal cactus are used in car making.","0.96","contradiction","Uncertain-Same","6396","original","32953","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber of oak and cactus are used in car making.","0.96","contradiction","Certain-Same","6396","content-words","32953","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber of the sissoo and cactus are used in car making.","0.96","contradiction","Uncertain-Same","6396","content-words","32955","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber from the sissoo and cactus are used in car making.","0.96","neutral","Uncertain-Flip","""car-making"" is a complete non-sequitur here.","5","neutral","neutral","neutral","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3A9LA2FRWTG9A0GAX5EH6Q08JOIXH9","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","3NS0A6KXC5AN1JJ84JPL6V04AK1GZP","A1M52J1BIO1O2V","Submitted","Thu May 06 12:49:33 PDT 2021","Thu May 06 13:56:54 PDT 2021","Sun May 09 13:56:54 PDT 2021","","","","4041","100% (1/1)","100% (1/1)","0% (0/0)","6396","content-words","32968","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber of oak and pine is used in car making.","0.96","contradiction","Certain-Same","6396","content-words","32966","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber of the sissoo and sal cactus are used in car making.","0.96","contradiction","Uncertain-Same","6396","original","32953","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber of oak and cactus are used in car making.","0.96","contradiction","Certain-Same","6396","content-words","32953","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber of the sissoo and cactus are used in car making.","0.96","contradiction","Uncertain-Same","6396","content-words","32955","The forest is thick with sissoo and tall sal trees; their timber is prized for ship-building.","The timber from the sissoo and cactus are used in car making.","0.96","neutral","Uncertain-Flip","{}","5","contradiction","contradiction","contradiction","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3J5XXLQDHND2C34GI5OXEB2DK8SV3X","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","32SCWG5HII6RQMSW5XIX36L166OP66","A2615YW1YERQBO","Submitted","Thu May 06 07:32:23 PDT 2021","Thu May 06 08:13:26 PDT 2021","Sun May 09 08:13:26 PDT 2021","","","","2463","100% (114/114)","100% (97/97)","100% (93/93)","17454","data-slices","9638","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me it's much more comfortable. Usually when you're in school, you'll wear sweatpants.","0.95","entailment","Certain-Same","17454","data-slices","9635","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me it's. Usually when you're in school, you'll wear sweatpants.","0.95","entailment","Uncertain-Same","17454","original","9636","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me it's more comfortable. Usually when you're in school, you'll wear sweatpants.","0.95","entailment","Certain-Same","17454","data-slices","9636","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me it. Usually when you're in school, you'll wear sweatpants.","0.95","entailment","Uncertain-Same","17454","data-slices","9640","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me jeans are more comfortable. Usually when you're in school, you'll wear sweatpants.","0.95","contradiction","Uncertain-Flip","{}","5","contradiction","contradiction","contradiction","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3J5XXLQDHND2C34GI5OXEB2DK8SV3X","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","3KGTPGBS6YNG0QHRZH5ONZROYJJU2X","A1W7I6FN183I8F","Submitted","Thu May 06 13:03:51 PDT 2021","Thu May 06 13:18:57 PDT 2021","Sun May 09 13:18:57 PDT 2021","","","","906","100% (941/941)","100% (102/102)","100% (101/101)","17454","data-slices","9638","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me it's much more comfortable. Usually when you're in school, you'll wear sweatpants.","0.95","entailment","Certain-Same","17454","data-slices","9635","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me it's. Usually when you're in school, you'll wear sweatpants.","0.95","entailment","Uncertain-Same","17454","original","9636","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me it's more comfortable. Usually when you're in school, you'll wear sweatpants.","0.95","entailment","Certain-Same","17454","data-slices","9636","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me it. Usually when you're in school, you'll wear sweatpants.","0.95","entailment","Uncertain-Same","17454","data-slices","9640","because it's more comfortable for me but you know it's like when you're in school you either wear sweatpants or jeans","For me jeans are more comfortable. Usually when you're in school, you'll wear sweatpants.","0.95","contradiction","Uncertain-Flip","{}","5","neutral","neutral","neutral","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"30EMX9PEVLLSG9VJ9GBRKAZ8WQKSK0","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","3IAEQB9FMFMGV44CR646163PGPEDWH","A2615YW1YERQBO","Submitted","Thu May 06 07:32:20 PDT 2021","Thu May 06 08:10:57 PDT 2021","Sun May 09 08:10:57 PDT 2021","","","","2317","100% (114/114)","100% (97/97)","100% (93/93)","17720","gradient","51806","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry was better that the second.","0.99","entailment","Certain-Same","17720","gradient","51807","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry is as great as the second.","0.99","contradiction","Uncertain-Flip","17720","original","51803","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry was better than the second.","0.99","entailment","Certain-Same","17720","gradient","51803","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry was as great as the second.","0.99","contradiction","Uncertain-Flip","17720","gradient","51809","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry was better than the first second.","0.99","entailment","Uncertain-Same","{}","5","entailment","contradiction","entailment","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"30EMX9PEVLLSG9VJ9GBRKAZ8WQKSK0","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","3PIWWX1FJK87S645U372FE4UJE7JJD","A1W7I6FN183I8F","Submitted","Thu May 06 13:03:48 PDT 2021","Thu May 06 13:15:41 PDT 2021","Sun May 09 13:15:41 PDT 2021","","","","713","100% (941/941)","100% (102/102)","100% (101/101)","17720","gradient","51806","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry was better that the second.","0.99","entailment","Certain-Same","17720","gradient","51807","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry is as great as the second.","0.99","contradiction","Uncertain-Flip","17720","original","51803","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry was better than the second.","0.99","entailment","Certain-Same","17720","gradient","51803","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry was as great as the second.","0.99","contradiction","Uncertain-Flip","17720","gradient","51809","Though harrowing, the second half of Boys Don't Cry isn't as great as the first.","The first half of Boys Don't Cry was better than the first second.","0.99","entailment","Uncertain-Same","{}","5","entailment","contradiction","entailment","contradiction","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"389A2A304PKAW2ZJ81B9MLGHWPT0C9","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","3907X2AHF1738L9VIV6UDT4PQ1MP2P","A2615YW1YERQBO","Submitted","Thu May 06 07:31:36 PDT 2021","Thu May 06 07:34:07 PDT 2021","Sun May 09 07:34:07 PDT 2021","","","","151","100% (114/114)","100% (97/97)","100% (93/93)","5495","gradient","15430","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture and looked like she was guarded.","0.98","entailment","Certain-Flip","5495","gradient","15429","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture but she was guarded.","0.98","entailment","Uncertain-Flip","5495","original","15426","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture but only because she was guarded.","0.98","neutral","Certain-Same","5495","gradient","15426","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture because she was guarded.","0.98","neutral","Uncertain-Same","5495","gradient","15432","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture, because she was guarded.","0.98","neutral","Uncertain-Same","{}","5","entailment","entailment","neutral","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"389A2A304PKAW2ZJ81B9MLGHWPT0C9","33EWSTAVY65JSSFNLH4F3O6YU11WVQ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu May 06 00:47:51 PDT 2021","2","BatchId:4432459;OriginalHitTemplateId:920937340;","43200","259200","Thu May 13 00:47:51 PDT 2021","","","39O5D9O87UU9ZEWAHQYTC3AAXXCC3G","A1W7I6FN183I8F","Submitted","Thu May 06 13:03:54 PDT 2021","Thu May 06 13:21:26 PDT 2021","Sun May 09 13:21:26 PDT 2021","","","","1052","100% (941/941)","100% (102/102)","100% (101/101)","5495","gradient","15430","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture and looked like she was guarded.","0.98","entailment","Certain-Flip","5495","gradient","15429","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture but she was guarded.","0.98","entailment","Uncertain-Flip","5495","original","15426","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture but only because she was guarded.","0.98","neutral","Certain-Same","5495","gradient","15426","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture because she was guarded.","0.98","neutral","Uncertain-Same","5495","gradient","15432","Tuppence, for her part, sat bolt upright much in the attitude of a watchful terrier on guard.","Tuppence had good posture, because she was guarded.","0.98","neutral","Uncertain-Same","{}","5","neutral","neutral","contradiction","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
