"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.0","Input.index","Input.premID_1","Input.mask-type1","Input.hypoID_1","Input.premise_1","Input.hypothesis_1","Input.premID_2","Input.mask-type2","Input.hypoID_2","Input.premise_2","Input.hypothesis_2","Input.premID_3","Input.mask-type3","Input.hypoID_3","Input.premise_3","Input.hypothesis_3","Input.premID_4","Input.mask-type4","Input.hypoID_4","Input.premise_4","Input.hypothesis_4","Input.premID_5","Input.mask-type5","Input.hypoID_5","Input.premise_5","Input.hypothesis_5","Input.premID_6","Input.mask-type6","Input.hypoID_6","Input.premise_6","Input.hypothesis_6","Input.premID_7","Input.mask-type7","Input.hypoID_7","Input.premise_7","Input.hypothesis_7","Input.premID_8","Input.mask-type8","Input.hypoID_8","Input.premise_8","Input.hypothesis_8","Answer.comments","Answer.numanswered","Answer.response_1","Answer.response_2","Answer.response_3","Answer.response_4","Answer.response_5","Answer.response_6","Answer.response_7","Answer.response_8","Answer.response_ex","Answer.useragent","Approve","Reject"
"3CMIQF80GOS94EVHF8SLFRFPCF4Q68","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","31LVTDXBL8CULKBI5TSOXK3DRZ7LRY","A17LF7GCAFYMSL","Approved","Wed Mar 03 03:55:13 PST 2021","Wed Mar 03 05:48:24 PST 2021","Sat Mar 06 05:48:24 PST 2021","Thu Mar 04 15:11:07 PST 2021","","","6791","100% (3/3)","100% (1/1)","100% (1/1)","0","0","4096","gradient","0","He may have to send cables, or something like that.","There's no possibility that he will not have to send a cable or something similar.","4609","content-words","5","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept in place so that their quality is not diluted.","516","data-slices","10","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about conservative issues in order to avoid conflict.","2564","original","15","All centers are affiliated with one of the major certifying bodies","There are no centers that are unconnected to major certifying bodies.","1541","gradient","16","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The most important answer was that the analysts were crucial contributors to short-term thinking.","8711","content-words","21","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","It's an entertaining aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","data-slices","26","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","It hurts to find out if there's a problem.","8721","original","31","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Center most of all.","{}","8","entailment","entailment","neutral","entailment","contradiction","entailment","contradiction","entailment","entailment","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"3CMIQF80GOS94EVHF8SLFRFPCF4Q68","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","34FNN24DCNBPGWKJR14BOR0D8WMY5P","A24NDC7JH9LEM1","Approved","Wed Mar 03 03:55:13 PST 2021","Wed Mar 03 04:18:04 PST 2021","Sat Mar 06 04:18:04 PST 2021","Thu Mar 04 15:11:07 PST 2021","","","1371","100% (3/3)","100% (3/3)","100% (3/3)","0","0","4096","gradient","0","He may have to send cables, or something like that.","There's no possibility that he will not have to send a cable or something similar.","4609","content-words","5","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept in place so that their quality is not diluted.","516","data-slices","10","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about conservative issues in order to avoid conflict.","2564","original","15","All centers are affiliated with one of the major certifying bodies","There are no centers that are unconnected to major certifying bodies.","1541","gradient","16","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The most important answer was that the analysts were crucial contributors to short-term thinking.","8711","content-words","21","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","It's an entertaining aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","data-slices","26","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","It hurts to find out if there's a problem.","8721","original","31","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Center most of all.","{}","8","contradiction","entailment","neutral","entailment","entailment","entailment","contradiction","entailment","entailment","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"3CMIQF80GOS94EVHF8SLFRFPCF4Q68","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","3SUWZRL0MZFNTV36WJ2M9UMXMFSE66","A1ZT30BGR3266K","Approved","Wed Mar 03 04:12:39 PST 2021","Wed Mar 03 08:00:17 PST 2021","Sat Mar 06 08:00:17 PST 2021","Thu Mar 04 15:11:07 PST 2021","","","13658","100% (475/475)","100% (6/6)","100% (6/6)","0","0","4096","gradient","0","He may have to send cables, or something like that.","There's no possibility that he will not have to send a cable or something similar.","4609","content-words","5","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept in place so that their quality is not diluted.","516","data-slices","10","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about conservative issues in order to avoid conflict.","2564","original","15","All centers are affiliated with one of the major certifying bodies","There are no centers that are unconnected to major certifying bodies.","1541","gradient","16","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The most important answer was that the analysts were crucial contributors to short-term thinking.","8711","content-words","21","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","It's an entertaining aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","data-slices","26","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","It hurts to find out if there's a problem.","8721","original","31","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Center most of all.","{}","8","contradiction","neutral","neutral","entailment","contradiction","entailment","neutral","neutral","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"3MNJFORX8C6GUL5UW97MBMXB9IL5FE","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","3DI28L7YXBGSM929QDQ5EYVGE4CE18","A2XJH3WC02RMXQ","Approved","Wed Mar 03 03:55:04 PST 2021","Wed Mar 03 04:49:17 PST 2021","Sat Mar 06 04:49:17 PST 2021","Thu Mar 04 15:11:13 PST 2021","","","3253","100% (8/8)","100% (2/2)","100% (2/2)","1","0","4096","content-words","1","He may have to send cables, or something like that.","There's no guarantee that he will have to send a cable or something similar.","4609","data-slices","6","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept secret so that their quality is never diluted.","516","original","11","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about some conservative issues in order to avoid conflict.","2564","gradient","12","All centers are affiliated with one of the major certifying bodies","There are a few centers that are unconnected to major certifying bodies.","1541","content-words","17","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The most important answer was that the analysts were crucial contributors to short-term thinking.","8711","data-slices","22","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","There is an amusing aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","original","27","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","It never hurts to find out if there's a problem.","8721","gradient","28","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Center.","{}","8","neutral","contradiction","neutral","neutral","contradiction","neutral","contradiction","neutral","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"3MNJFORX8C6GUL5UW97MBMXB9IL5FE","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","3P4RDNWND68BXVKZCLM23DPU0EJJIQ","A1UEZ91H4LYXZF","Approved","Wed Mar 03 15:55:24 PST 2021","Wed Mar 03 22:25:26 PST 2021","Sat Mar 06 22:25:26 PST 2021","Thu Mar 04 15:11:13 PST 2021","","","23402","100% (10/10)","100% (1/1)","100% (1/1)","1","0","4096","content-words","1","He may have to send cables, or something like that.","There's no guarantee that he will have to send a cable or something similar.","4609","data-slices","6","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept secret so that their quality is never diluted.","516","original","11","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about some conservative issues in order to avoid conflict.","2564","gradient","12","All centers are affiliated with one of the major certifying bodies","There are a few centers that are unconnected to major certifying bodies.","1541","content-words","17","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The most important answer was that the analysts were crucial contributors to short-term thinking.","8711","data-slices","22","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","There is an amusing aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","original","27","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","It never hurts to find out if there's a problem.","8721","gradient","28","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Center.","{}","8","entailment","contradiction","neutral","contradiction","neutral","entailment","neutral","neutral","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"3MNJFORX8C6GUL5UW97MBMXB9IL5FE","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","3ZY8KE4ISK5X5O8C6I5UF3RAMB7QVL","AONO3UYAMOOV4","Approved","Wed Mar 03 04:21:05 PST 2021","Wed Mar 03 04:30:10 PST 2021","Sat Mar 06 04:30:10 PST 2021","Thu Mar 04 15:11:14 PST 2021","","","545","100% (1/1)","100% (1/1)","100% (1/1)","1","0","4096","content-words","1","He may have to send cables, or something like that.","There's no guarantee that he will have to send a cable or something similar.","4609","data-slices","6","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept secret so that their quality is never diluted.","516","original","11","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about some conservative issues in order to avoid conflict.","2564","gradient","12","All centers are affiliated with one of the major certifying bodies","There are a few centers that are unconnected to major certifying bodies.","1541","content-words","17","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The most important answer was that the analysts were crucial contributors to short-term thinking.","8711","data-slices","22","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","There is an amusing aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","original","27","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","It never hurts to find out if there's a problem.","8721","gradient","28","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Center.","{}","8","entailment","contradiction","neutral","contradiction","neutral","entailment","neutral","neutral","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"3PZDSVZ3J6JAMUEBGS7PEZ06BDBN4X","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","32N49TQG3HK5I81VHM88P3C5ITLVAJ","A9ZBEA4T2FNZ3","Approved","Wed Mar 03 03:55:01 PST 2021","Wed Mar 03 04:06:59 PST 2021","Sat Mar 06 04:06:59 PST 2021","Thu Mar 04 15:10:30 PST 2021","","","718","100% (2/2)","100% (2/2)","100% (2/2)","2","0","4096","data-slices","2","He may have to send cables, or something like that.","There's a possibility that he will have to send a cable or something similar.","4609","original","7","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept secret so that their quality is not diluted.","516","gradient","8","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about some conservative topics in order to avoid conflict.","2564","content-words","13","All centers are affiliated with one of the major certifying bodies","There are a few centers that are unconnected to major certifying bodies.","1541","data-slices","18","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The second, more important answer was that the analysts were crucial contributors to short-term thinking.","8711","original","23","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","It's no amusing aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","gradient","24","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","and It never hurts to find out if there's a problem.","8721","content-words","29","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Centre most of all.","nice","8","entailment","neutral","entailment","neutral","entailment","entailment","neutral","entailment","entailment","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"3PZDSVZ3J6JAMUEBGS7PEZ06BDBN4X","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","38JBBYETQPC9E8ZSDV97CW2JQOME4L","A2T11H7YI7QPGD","Approved","Wed Mar 03 07:06:54 PST 2021","Wed Mar 03 12:34:02 PST 2021","Sat Mar 06 12:34:02 PST 2021","Thu Mar 04 15:10:31 PST 2021","","","19628","100% (32/32)","100% (9/9)","100% (9/9)","2","0","4096","data-slices","2","He may have to send cables, or something like that.","There's a possibility that he will have to send a cable or something similar.","4609","original","7","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept secret so that their quality is not diluted.","516","gradient","8","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about some conservative topics in order to avoid conflict.","2564","content-words","13","All centers are affiliated with one of the major certifying bodies","There are a few centers that are unconnected to major certifying bodies.","1541","data-slices","18","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The second, more important answer was that the analysts were crucial contributors to short-term thinking.","8711","original","23","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","It's no amusing aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","gradient","24","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","and It never hurts to find out if there's a problem.","8721","content-words","29","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Centre most of all.","{}","8","entailment","entailment","contradiction","contradiction","entailment","entailment","entailment","entailment","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 Edg/87.0.664.75"
"3PZDSVZ3J6JAMUEBGS7PEZ06BDBN4X","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","3ZY8KE4ISK5X5O8C6I5UF3RAMB7VQQ","AV22FQTJNBUZT","Approved","Wed Mar 03 03:55:08 PST 2021","Wed Mar 03 09:24:51 PST 2021","Sat Mar 06 09:24:51 PST 2021","Thu Mar 04 15:10:31 PST 2021","","","19783","100% (94/94)","100% (12/12)","100% (12/12)","2","0","4096","data-slices","2","He may have to send cables, or something like that.","There's a possibility that he will have to send a cable or something similar.","4609","original","7","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be kept secret so that their quality is not diluted.","516","gradient","8","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about some conservative topics in order to avoid conflict.","2564","content-words","13","All centers are affiliated with one of the major certifying bodies","There are a few centers that are unconnected to major certifying bodies.","1541","data-slices","18","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The second, more important answer was that the analysts were crucial contributors to short-term thinking.","8711","original","23","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","It's no amusing aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","gradient","24","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","and It never hurts to find out if there's a problem.","8721","content-words","29","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Centre most of all.","{}","8","entailment","contradiction","contradiction","contradiction","entailment","contradiction","neutral","entailment","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"3SSN80MU8DQ0CQHI3QHEJIG0ADBKX4","3RL1BYM292M6561JA8R7JQIKAHV793","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~4min)","text, English, sentence, labeling","$1.60","Wed Mar 03 03:54:38 PST 2021","3","BatchId:4352801;OriginalHitTemplateId:928390912;","43200","259200","Mon Mar 08 03:54:38 PST 2021","","","3CFVK00FWMN1Z1DYD5PQMPCHVCTL60","AFU00NU09CFXE","Approved","Wed Mar 03 03:55:00 PST 2021","Wed Mar 03 13:04:18 PST 2021","Sat Mar 06 13:04:18 PST 2021","Thu Mar 04 15:10:33 PST 2021","","","32958","100% (1310/1310)","100% (1/1)","100% (1/1)","3","0","4096","original","3","He may have to send cables, or something like that.","There's no possibility that he will have to send a cable or something similar.","4609","gradient","4","Vigorously promote those legal services programs that provide high-quality legal assistance holding them out as programs others should emulate.","The highest quality programs should be promoted in secret so that their quality is not diluted.","516","content-words","9","Others blame Republicans for muting substantive conservative issues such as education reform in a misguided wager that the Lewinsky scandal would bring conservative voters to the polls.","Others say Republicans tried to stop discussion about some conservative issues in order to avoid a scandal.","2564","data-slices","14","All centers are affiliated with one of the major certifying bodies","There are a few centers that are unconnected to major certifying bodies.","1541","original","19","The second, more important answer is that analysts are crucial contributors to short-term thinking.","The more important answer was that the analysts were crucial contributors to short-term thinking.","8711","gradient","20","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","It's no surprise that there's an entertaining aspect to seeing the absurdities of racism the psychiatrists of old had.","12301","content-words","25","and and then see that way you'll find out if they have a problem because if they keep taking it they have a problem","It never hurts to find out if there's a problem first.","8721","data-slices","30","Those with more highbrow tastes should make for the Tel Aviv Performing Arts Centre, Leonardo Da Vinci Street.","The highest of highbrow tastes enjoy the Tel Aviv Performing Arts Center most.","{}","8","neutral","contradiction","neutral","contradiction","entailment","neutral","neutral","entailment","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
